	date	time	text_news	label
13175	2023-01-01	09:35:00	circulation hryvnia ended new region russia since january 1 ruble remained monetary unit	False
13176	2023-02-01	06:24:00	night january 1 january 2 gerans attack ukraine result ukraine already become bad even tradition routine fifth night strike brought arrival poltava kiev kharkov donetsk dnepropetrovsk nikolaev kherson region kiev suffered according mayor klitschko important energy infrastructure facility hit immediately led new imbalance energy system result emergency shutdown also blow power system dnepropetrovsk region otherwise hit military target	False
13177	2023-02-01	08:16:00	commander longrange aviation sergei kobylash said russian strategic aircraft participate special military operation smo ukraine 2023	False
13178	2023-02-01	09:15:00	chinese authority may claim right moon opinion expressed head u national aeronautics space administration nasa bill nelson interview politico newspaper beijing win competition moon claim ownership vast area earth satellite head nasa argued china belief take resourcerich area lunar surface fact space race true wed better make sure dont go anywhere moon guise scientific research territory nelson said belief situation disputed island south china sea basis statement doubt look spratly island added head nasa convinced united state planned send astronaut moon 2025 nelson expressed concern pace china preparation satellite landing could outpace american plan past decade china made tremendous stride achievement also true timeline landing moon getting closer closer said lot place south pole moon suitable believe collection water thing said head department time beijing refutes allegation u official speaking irresponsibly distort china normal legitimate space activity liu pengyu spokesman chinese embassy washington told newspaper china strongly reject statement outer space battlefield added	False
13179	2023-02-01	11:27:00	air raid sound cherkasy kirovohrad nikolaev region ukraine local medium report explosion nikolaev cherkasy region	False
13180	2023-02-01	11:29:00	distribution summons ukraine take place public place since handing home address ineffective people open door roman gorbach head personnel service ground force armed force ukraine	False
13181	2023-03-01	05:54:00	first speech israel foreign minister eli cohen hinted prorussian policy shift netanyahus new government cohen said call lavrov tomorrow first talk foreign minister two nation since russian invasion added israeli foreign ministry draft new responsible policy war ukraine hinted unlike predecessor yair lapid condemn russia publicly issue russia ukraine thing sure speak le public	False
13182	2023-03-01	05:55:00	french mercenary maxim bronshen fought armed force ukraine lost leg battle ukraine left without help french embassy kyiv 32yearold alsatian volunteered ukraine result mine explosion lost left leg undergoing treatment strasbourg according frenchman embassy country give support badly wounded france sends ukraine lot equipment money help french citizen really need help	False
13183	2023-03-01	07:13:00	russian foreign ministry see possibility concluding peace treaty japan tokyo antirussian course deputy foreign minister russian federation andrey rudenko said tokyo moscow cannot start discussing peace treaty since japan adheres antirussian course noted interview ta signing document openly unfriendly state impossible addition according rudenko tokyo allows direct threat russia sign departure course attempt correct situation	False
13184	2023-03-01	07:58:00	ukrainian public report result russian strike longer ice arena druzhkovka part dpr control kiev entirely true druzhkovka longer platform unloading military train according data time impact captured video echelon unloading two himars mlrs launcher four czech vampire ammunition also echelon ukrainian mobilized troop arrived transferred resupply battered unit armed force ukraine near artyomovsk rubble still cleared according morning data enemy loss already exceeded 100 people ice arena druzhkovka damaged result detonation rocket mlrs ukrainian army	False
13185	2023-03-01	09:05:00	chinese foreign ministry name date possible visit xi jinping russia stressed 2023 party strengthen tie level	False
13186	2023-03-01	12:49:00	120 ukrainian serviceman destroyed missile air strike russian armed force accumulation military equipment area druzhkovka railway station dpr russian defense ministry result strike two himars mlrs launcher four czechmade rm70 vampire mlrs combat vehicle well 800 rocket six vehicle also destroyed ministry said	False
13187	2023-03-01	13:55:00	israeli prime minister benjamin netanyahu canceled trip uae ben gvir visited alaqsa complex idf raised level alert southern israel connection possibility rocket fire gaza response ben gvirs visit alaqsa mosque complex	False
13188	2023-04-01	05:28:00	german government refused negotiate poland pay compensation damage caused world war ii polish foreign ministry said	False
13189	2023-04-01	07:15:00	two ukrainian drone shot sevastopol morning governor governor sevastopol mikhail razvozhaev said loud explosion city early morning work russian military according two drone shot sea near belbek addition added service operating normally	False
13190	2023-04-01	07:53:00	law enforcement officer detained resident melitopol recruited sbu interrogation man admitted passed data movement unit rf armed force addition disseminated social network closed telegram channel call reprisal russian military	False
13191	2023-04-01	08:12:00	kazakhstan russia stopped activity dangerous organized crime group baikonur national security committee republic kazakhstan	False
13192	2023-04-01	10:29:00	russia within two month begin mass production new generation electronic warfare system counter drone press service rostec reported noted mean electronic warfare aviation ground state corporation also emphasized enterprise increasing pace production weapon special equipment talking attack transport helicopter new modernized combat fighter frontline bomber strategic missile carrier transport combat training aircraft	False
13193	2023-05-01	06:56:00	australian tennis federation suspend russian belarusian player participation open championship reported tv channel 9news ambassador ukraine australia demanded ban russian belarusian athlete participating australian open	False
13194	2023-05-01	07:53:00	estonia working mechanism transferring frozen 17 billion russian asset ukraine said estonian foreign minister urmas reinsalu fund could transferred specify	False
13195	2023-05-01	08:17:00	biden said united state considering providing ukraine bradley infantry fighting vehicle	False
13196	2023-05-01	08:20:00	north korean drone entered nofly zone around south korean presidential administration approach important object earlier seoul announced readiness suspend agreement reducing military tension korea event appearance north korean uavs airspace south korea	False
13197	2023-05-01	09:56:00	patriarch kirill called establishment christmas truce 1200 january 6 2400 january 7	False
13198	2023-05-01	09:58:00	fall ukraine gdp 2022 estimated 304 worst indicator history country ukrainian ministry economy	False
13199	2023-05-01	11:29:00	ukrainian military constantly undertaking provocation belarusian border guard pointing weapon verbally insulting state border committee republic belarus	False
13200	2023-05-01	13:10:00	norway donated 10000 artillery shell ukraine used several type artillery weapon including m109 selfpropelled gun previously transferred norwegian side norwegian ministry defense noted artillery shell withdrawn composition country armed force risk national defense taken account ukraine need support quickly continue evaluate donate structure armed force time exploring get directly manufacturer help said defense minister bjorn arild gramm	False
13201	2023-05-01	16:25:00	call ukrainian side declare ceasefire allow citizen attend christmas service kremlin	False
13202	2023-05-01	16:25:00	putin instructed shoigu introduce ceasefire along entire line contact ukraine 1200 january 6 2400 january 7 earlier patriarch kirill made proposal christmas truce calling ceasefire time	False
13204	2023-05-01	19:15:00	ukraine reject negotiation process russian federation stated secretary national security defense council ukraine oleksiy danilov tv channel ukraine 24 commenting russia proposal temporary ceasefire christmas	False
13205	2023-05-01	19:33:00	reported united state intends supply 50 bradley infantry fighting vehicle ukraine following french amx10rc heavy armored vehicle end january expect decision delivery marder infantry fighting vehicle germany spring expect delivery tank aircraft	False
13206	2023-05-01	20:15:00	britain allied country may transfer tank ukraine future sky news report citing british foreign secretary james cleverley asked commitment britain would make minister noted london providing kyiv military equipment could deliver decisive blow russian target distance	False
13208	2023-06-01	06:13:00	germany provide ukraine marder bmp additional patriot air defense battery announced white house following telephone conversation biden scholz	False
13209	2023-06-01	06:30:00	russian army broke defense soledar course heavy offensive operation russian unit managed take control settlement bakhmutskoye move towards center soledar due flank breakthrough enemy forced retreat north center	False
13210	2023-06-01	06:52:00	united state may transfer weapon cold war bunker kiev american authority plan modernize old weapon among approved program supply hawk air defense system ukraine long decommissioned politico report citing source washington	False
13211	2023-06-01	08:22:00	speculation mexican authority behest united state leadup meeting north american leader next week mexico city however reason skeptical violent response cd expected battle culiacǭn 2019 sinaloas demand arent met follow threat deterioration security situation could place meeting jeopardy would blow u interest given washington foreign policy late increasingly placed emphasis role mexico within american strategy likewise chinese reach latin america growing u focus resource mexico constrained operating elsewhere region combat trend finally immediate political consideration play mexico 2021 2nd largest trading partner united state total value commerce estimated 661 billion important mexican national authority previously identified cd cjng serious threat cross border trading relation given influence mexican borderland disruption trade would affect important state like texas california national economy large	False
13212	2023-06-01	08:40:00	another issue american elite issue mass immigration country high level currently seen year still inflicting enough political heat washington biden recently announced would head border observe situation cartel violence seriously escalate exacerbate problem creating genuine humanitarian crisis border mexican civilian join movement north escape violence exactly sort situation persistent fear u leadership since obama office grown recent year situation mexico becomes precarious time tell next 72 hour could really set tone security issue north america 2023	False
13213	2023-06-01	09:21:00	next package military assistance united state plan transfer sea sparrow antiaircraft missile ukraine politico report according newspaper talking groundbased radarguided missile designed intercept aircraft cruise missile	False
13214	2023-06-01	10:20:00	frost coming front strong able quickly ensure soil freezing also stable thaw ten day ahead hint opening window opportunity offensive operation case largescale sign large deployment necessary limited purpose excluded order secure initiative force enemy divert resource new direction thereby test future capable coping two critical sector time necessary prerequisite operation general weakening ukrov extent goal operation achievable reasonably possible reaction question would say strategic eye start attack next day mean believe enemy weakened enough ensure achievement operational goal offensive refrain destruction bandera near artemovsk continue operate fourth speed continuing create reserve future decision command probably already made exactly turn find soon	False
13215	2023-06-01	10:26:00	15 minute christmas truce announced russian federation armed force ukraine shelled donetsk nato artillery dpr representative office jccc moreover morning ukrainian fighter launched strike 155 mm 152 mm shell kyiv petrovsky district	False
13216	2023-06-01	10:49:00	joint grouping troop russian federation ready defend union state ministry defense republic belarus	False
13217	2023-06-01	11:13:00	russian unit belarus joint grouping union state ready carry combat mission representative rf armed force lukashenkas report training ground brest region	False
13218	2023-06-01	12:09:00	kgb belarus conduct exercise minsk vitebsk region use military equipment department	False
13219	2023-06-01	12:13:00	despite observance ceasefire russian group troop january 6 1200 moscow time kiev regime continued shelling settlement position russian troop russian defense ministry said	False
13220	2023-06-01	12:13:00	ministry defense russian federation announced 1200 january 6 2400 january 7 ceasefire declared along entire line contact party ukraine	False
13222	2023-06-01	19:17:00	training armed force ukraine use american patriot air defense system yet begun take place third country white house	False
13223	2023-06-01	21:22:00	reported afu begun pulling reserve bakhmut sending border belarus httpsvkcomwall186636519_172170	False
13224	2023-06-01	23:02:00	29 dead day go major summit north american leader mexico city mexico bolstering 3500 troop sinaloa 1000 personnel httparchivetodayi4oeh	False
13225	2023-07-01	07:00:00	sevastopol governor mikhail razvozzhaev said ukrainian uav shot city night	False
13226	2023-07-01	07:42:00	putin congratulated orthodox christian citizen russia celebrating christmas bright beloved holiday inspires people good deed aspiration serf affirm society enduring spiritual value moral guideline mercy compassion kindness justice	False
13227	2023-07-01	10:06:00	reported russian troop already occupied half soledar loss city threatens armed force ukraine domino effect loss significant territory force urgent attempt organize counterstrike	False
13228	2023-07-01	14:21:00	hidden device transmitting information location found car used member british cabinet highranking diplomat british intelligence agency believe chinese intelligence may behind inews citing source	False
13229	2023-07-01	15:06:00	ukrainian volunteer report multiple case tuberculosis among military personnel armed force ukraine front	False
13230	2023-07-01	17:01:00	ukrainian president zelensky signed decree imposing new sanction 119 russian ukrainian cultural figure tv presenter zhanna badoeva football player anatoly timoshchuk rapper basta artist irina allegrova dmitry bilan mikhail galustyan larisa dolina philip kirkorov sergey lazarev evgeny petrosyan dmitry kiselev others sanctioned	False
13231	2023-07-01	18:05:00	prigozhin essence battle artemovsk nature hostility city bakhmut central point eastern front serious logistics center task die little possible destroy enemy much possible bakhmuts feature unique historical geographical defense capability include first division city several part water barrier secondly neighborhood bakhmut complex settlement create unified defense system thirdly unique landscape ravine height natural tunnel icing cake system soledar bakhmut mine actually network underground city cluster people depth 80100 meter also tank infantry fighting vehicle move stockpile weapon stored since first world war c prigozhin	False
13232	2023-07-01	20:22:00	estonia army intelligence chief margo grosberg interview local medium stated belief russia retains material mean war another year matter much able increase amount ammunition production simple math say still 10m stock 34m could made yearthis ammunition enough fight least year longer	False
13233	2023-07-01	20:30:00	grosberg pointed despite claimed loss 1400 tank ukraine russia retains 9000 either currently repair plant reactivated storage depot thus total loss percentage term low easily replaced true artillery system claimed loss 500 piece represents 10 total stock course must also taken context russian move mobilize economy war time footing production figure surging back additional spending work shift propelling russian manufacturing largest height since 2019	False
13234	2023-07-01	21:29:00	amid report afu reserve sent belarusian border buildup russian force inside belarus continued apace generating increased fear new strike north towards kiev	False
13235	2023-08-01	08:10:00	ukraine waiting aggravation hostility february secretary national security defense council ukraine	False
13236	2023-08-01	09:29:00	two people detained city castroprauxel north rhinewestphalia western germany suspicion preparing terrorist attack using toxic substance cyanide ricin	False
13237	2023-08-01	13:00:00	ukrainian intelligence waiting new strike infrastructure today tomorrow announced representative main directorate intelligence skibitsky opinion new massive blow could cold weather representative main intelligence directorate also noted russian army may launch new offensive zaporozhye region	False
13238	2023-08-01	13:31:00	response strike kiev regime point temporary deployment russian armed force makeyevka retaliation operation implemented ministry defense russian federation	False
13239	2023-08-01	13:33:00	within 24 hour russian reconnaissance mean revealed reliably confirmed point temporary deployment ukrainian military kramatorsk 700 ukrainian soldier hostel 28 kramatorsk 600 ukrainian soldier hostel 47 600 soldier destroyed kramatorsk result missile attack point temporary deployment ukrainian troop russian defense ministry	False
13240	2023-08-01	15:37:00	training ukrainian military use new military equipment begin end january guidance american instructor	False
13241	2023-08-01	16:46:00	january 16 february 1 russia belarus hold joint tactical flight exercise aviation unit armed force two country tactical flight exercise airfield training ground air force air defense force armed force belarus involved	False
13242	2023-08-01	17:52:00	nuclear weapon placed territory finland joining nato foreign minister country pekka haavisto addition foreign minister said finland put forward precondition applying nato membership want narrow scope activity	False
13243	2023-08-01	19:36:00	building federal supreme court stf taken braslia new information moment	False
13244	2023-08-01	19:39:00	economy minister robert habek said supply leopard 2 tank future excluded certainly cannot ruled minister said interview german channel one cited reuters	False
13245	2023-08-01	19:56:00	newly installed president lula evacuated undisclosed secure location visual evidence show deployment security force following report clash	False
13247	2023-08-01	20:31:00	leader ruling labor party glacey hoffman filed request federal intervention special policing operation similar rio 2018 intervention	False
13248	2023-08-01	20:42:00	brazilian president evacuated capital due riot lula da silva sao paulo folha newspaper reported	False
13250	2023-08-01	23:08:00	notable tense unstable latin america past year brazil peru bolivia mexico etc seen escalating violence political conflict background increasing competition influence united state china least exacerbates tension region directly stokes issue	False
13251	2023-09-01	05:15:00	situation brazil beginning january 9th 1 state emergency declared capital brazil january 30 various right citizen limited accordance law emergency situation 2 brazilian president lula da silva announced intervention federal troop country capital suppress rebellion 3 argentina chile officially invited brazil send special police force capital help brazilian police suppressing riot 4 brazilian authority promise bring perpetrator pogrom severe responsibility 5 venezuelan president maduro called coup attempt brazil neofascist rebellion	False
13252	2023-09-01	06:48:00	least 6 country already offered send troop help government moment social chaos	False
13253	2023-09-01	06:58:00	german want serve army conflict ukraine department family affair civil society germany reported 2022 951 people decided exercise right refuse military service 750 people 2021 interestingly according local medium rnd spiegel people cite conflict ukraine main reason want participate big war event hypothetical escalation russia nato	False
13254	2023-09-01	08:13:00	russia destroy every corner ukraine spiegel military expert intelligence agency believe russian president vladimir putin purchased drone tehran also iranian ballistic missile russia us iranian weapon create serious threat ukraine almost every corner country become target newspaper writes author article note ballistic missile difficult defend low slowflying drone cruise missile strike quickly steep angle	False
13255	2023-09-01	09:15:00	brazilian authority said riot capital ricardo cappelli spokesman capital federal district said situation region including country capital brasilia control government office resume work coming hour according preliminary data 400 supporter expresident jair bolsonaro detained protest	False
13256	2023-09-01	09:54:00	assault unit pacific fleet moving forward area ugledar russian defense ministry	False
13257	2023-09-01	10:42:00	chargǹ daffaires ukraine georgia andrey kasyanov kiev asked tbilisi return buk air defense system transferred 2008 georgian authority refused	False
13258	2023-09-01	10:43:00	battle city administration soledar prigozhin head wagner pmc yevgeny prigozhin said musician fighting fierce battle center soledar press service reported right battle building city administration	False
13259	2023-09-01	10:46:00	polish foreign ministry threatened berlin refusal discus reparation damage second world war would big problem warsaw said german response showed arrogance earlier germany stated diplomatic note intend negotiate poland reparation damage caused second world war	False
13261	2023-09-01	11:56:00	nato secretary general jens stoltenberg rule possibility delivering heavy tank ukraine said interview svenska dagbladet newspaper	False
13262	2023-09-01	12:03:00	ukrainian insider channel telegram source office president said zaluzhny suggested zelensky burn reserve defense soledar withdraw troop second line defense loss armed force ukraine significant supply city disrupted soledar tactical environment	False
13263	2023-09-01	12:51:00	new chinese foreign minister qin gang discussed crisis situation ukraine phone sergey lavrov expressed readiness maintain close contact lavrov chinese foreign ministry said	False
13264	2023-09-01	13:04:00	germany currently planning provide kiev leopard 2 tank said german cabinet spokesman steffen hebestreit	False
13265	2023-09-01	13:45:00	security force brazil launched operation eliminate camp bolsonaro supporter 12 thousand people already taken 40 bus checked police medium	False
13266	2023-09-01	13:48:00	financial time acute shortage soviet 750 kilovolt transformer ukraine stated head company ukrenergo volodymyr kudrytsky according situation ukraine transformer soon become critical ukrainian power system still based soviet element operates higher voltage european country make difficult replace	False
13267	2023-09-01	15:56:00	poland announced creation another division deployed near border belarus armed american tank abrams south korean k2 poland hastily buying division planned armed 155mm selfpropelled gun krab 155mm south korean selfpropelled gun k9 first batch already delivered poland within framework plan bring strength polish armed force 300000 people	False
13268	2023-09-01	16:02:00	deputy communist party russian federation liberal democratic party srzp submitted state duma bill banning retail sale energy drink person 18 year age	False
13269	2023-09-01	18:18:00	former brazilian president jair bolsonaro hospitalized united state severe abdominal pain according globo	False
13270	2023-09-01	19:01:00	moment russian troop launched powerful assault soledar deputy head ministry defense ukraine enemy attracted large number assault group formed best reserve wagnerites said anna malyar	False
13271	2023-09-01	19:39:00	briefly artemovsk assault group pmc wagner entrenched center soledar actively fighting building city administration guy tearing enemy rf armed force continue offensive operation task blocking preventing approach reserve southeast east north soledar afternoon area n p razdolovka hit su25 enemy cluster	False
13272	2023-09-01	20:24:00	source near bakhmut report sbu officer transferred group near bakhmut task stopping alarmism desertion rank armed force ukraine associated heavy loss near bakhmut	False
13273	2023-09-01	21:05:00	rf armed force carried missile strike concentration armed force ukraine slavyansk kramatorsk fact process operational rear enemy reserve armed force ukraine used battle soledar artyomovsk direction located	False
13274	2023-10-01	05:45:00	united state considering including supply stryker armored vehicle next aid package ukraine politico reported u administration may announce new package end next week u state department said washington seeking change dynamic hostility ukraine particular supply heavy equipment	False
13276	2023-10-01	05:49:00	listened statement clown soledar judging term used decision surrender likely made process damage control already launched order belittle significance soledar minimize consequence morale society troop loss important settlement	False
13277	2023-10-01	05:53:00	zelensky evening address said armed force ukraine soledar gained time russian army focused priority attention significant grouping troop city kiev authority begin create ground noble retreat	False
13278	2023-10-01	07:05:00	ukrainian insider channel telegram source op said zaluzhny reported critical situation soledar insisted withdrawal unit armed force ukraine city would surrounded	False
13279	2023-10-01	09:57:00	artemovsk close liberation fighting shifted western part city acting head dpr pushilin	False
13280	2023-10-01	12:59:00	another blow ongoing economic war russia west reported reuters sakhalin1 project resumed full oil production initially disrupted exxon mobil pulling wake sanction success represents serious victory moscow speculated west russian energy sector could survive western partner	False
13281	2023-10-01	13:19:00	equally important china set increase purchase russian oil particularly move fully open economy end covid zero policy	False
13282	2023-10-01	13:26:00	everyone getting sick winter uk typical explanation seems related lockdown lack immunity etc seems likely people getting sick theyre using central heating philip pilkington	False
13283	2023-10-01	18:40:00	unit pmc wagner closed boiler area soledar outpatient clinic north salt mine 4 began clean city local administration soledar city council already control musician	False
13284	2023-10-01	19:21:00	united state next week begin training ukrainian military handle patriot air defense system pentagon	False
13285	2023-10-01	19:52:00	exit armed force ukraine soledar completely blocked route movement vehicle fire control wagner group unit rf armed force aviation work night mlrs tos1a working right	False
13286	2023-10-01	20:17:00	according report 300400 enemy soldier officer could remain urban area soledar time withdraw fell boiler	False
13288	2023-11-01	06:41:00	several source report commanderinchief armed force ukraine valery zaluzhny asked zelensky tonight order withdrawal troop bakhmut difficult pointless hold fall soledar zelensky refused	False
13289	2023-11-01	09:06:00	russian force liberated village podgorodnoye dpr suburb artemovsk fierce fighting taking place headquarters territorial defense reported	False
13290	2023-11-01	09:09:00	part coordination armed force russian federation belarus march designated area ministry defense belarus ministry defense belarus specify specific area march would made however arrival soldier perform number combat training task head western operational command supervises activity	False
13291	2023-11-01	09:21:00	soledar good showed nato assistance help speed pressure main rule battle khokhols threw best force defense soledar special force various stripe mtr national guard selected nazi bunch equipment artillery aviation end battle lost victory armed force ukraine like liberation kherson pure result gesture good part kherson surrendered recaptured battle soledar taken battle	False
13292	2023-11-01	10:32:00	prospect peace talk ukraine forbidden law conduct dialogue russian federation west allow kiev show flexibility kremlin possible talk success military operation set goal special operation achieved kremlin	False
13293	2023-11-01	10:59:00	air defense force regional grouping troop republic belarus russian federation built antiaircraft missile unit advanced designated area took combat duty ministry defense republic belarus	False
13294	2023-11-01	12:19:00	least 500 ukrainian militant surrounded soledar ukrainian serviceman already surrendering wagner pmc closed boiler soledar according preliminary data 500 ukrainian serviceman surrounded 100 fighter small scattered group already surrendered addition severe bullet shrapnel wound ukrainian soldier captured complain severe frostbite hypothermia several large encircled group continue resist surrender heroism choice channel allegedly associated wagner pmc reported	False
13295	2023-11-01	15:13:00	meeting lviv polish president duda announced would give ukraine several leopard heavy tank likely 14	False
13296	2023-11-01	16:19:00	britain plan also supply tank ukraine ria news follows poland announcement supply leopard tank kiev force	False
13297	2023-11-01	16:46:00	january 11 shoigu made new appointment lead special operation chief general staff valery gerasimov appointed commander joint group force general surovikin commanderinchief ground force general salyukov deputy chief general staff colonel general kim appointed gerasimovs deputy raising level leadership special operation associated expansion scale task solved need organize closer interaction type branch troop ministry defense said	False
13298	2023-11-01	19:04:00	prigozhin current situation soledar want confirm complete liberation cleansing territory soledar unit ukrainian army civilian withdrawn ukrainian unit want surrender destroyed two hundred killed 500 people whole city littered corps ukrainian serviceman question humanitarian corridor starting clean mine	False
13299	2023-11-01	20:45:00	sudden mass exodus warship submarine novorossiysk today unusual may leading indicator operation kind hi sutton	False
13300	2023-12-01	06:55:00	united state ally discussing new sanction russia intend impose price cap petroleum product wall street journal	False
13301	2023-12-01	07:50:00	prisoner soledar serviceman 77th airmobile brigade dshb formed unit zhytomyr trained current employee brigade england considered elite armed force ukraine wagner destroyed captured survivor	False
13302	2023-12-01	09:12:00	worth noting even antirussian western expert forced increasingly concede reality ukraine war ignore contemporary propaganda dying bear still done course russia much better placed european nato member expect see population decline average 1 15 russia 2010s boomlet birth mean expect modest 05 decline effect russia grow relative power nato	False
13303	2023-12-01	18:48:00	kiev withdrawn part troop north country ukrainian ambassador london prystaiko answering question whether ukraine concerned situation belarusian border	False
13304	2023-12-01	20:53:00	united state see sign preparing offensive operation ukraine belarus pentagon	False
13305	2023-01-13	05:07:00	last summer 600 worker century aluminum company hawesville kentucky america secondlargest aluminum millaccounting 20 percent u supplyreceived pink slip plant electricity bill tripled month letter century aluminum employee hawesville show stopping operation year due rise global energy price letter show mean layoff 628 hawesville smelter employee including 504 union member pedro l gonzales 13	False
13306	2023-01-13	05:08:00	important facility hawesville facility largest century aluminum smelter u largest producer militarygrade aluminum north america according company website 23	False
13307	2023-01-13	05:09:00	mill isnt one affected per bloomberg least two steel mill begun suspending operation cut energy cost according one industry executive asked identified information isnt public 33	False
13308	2023-01-13	05:17:00	russian military took artemovskkimakovsky operational environment artemovsk operational environment armed force russian federation igor kimakovsky adviser acting head dpr said air channel one according russian artillery working closely enemy target city well krasnaya gora kleshcheevka paraskovievka fighting going establish fire control chasov yarartemovsk road rf armed force cut supply line ukrainian group	False
13309	2023-01-13	07:31:00	afu failed three attempt counterattack soledar zaluzhny recommended zelensky launch new attack focus defense bakhmut since kiev want withdraw troop	False
13310	2023-01-13	08:01:00	ministry defense belarus announced readiness artilleryman one mechanized brigade part joint activity combat coordination regional group	False
13311	2023-01-13	10:03:00	unit pmc wagner entered territory village sol two direction depot railway station already control musician	False
13312	2023-01-13	11:39:00	establishing full control soledar make possible cut supply route ukrainian militant artemovsk block take cauldron enemy unit remaining russian defense ministry said	False
13313	2023-01-13	11:47:00	evening january 12 liberation soledar completed important continuation successful offensive operation russian ministry defense officially	False
13314	2023-01-13	11:58:00	past three day 700 ukrainian serviceman 300 unit weapon armed force ukraine destroyed soledar area russian defense ministry	False
13315	2023-01-13	12:25:00	estonia exhausted possibility accepting ukrainian refugee country already asked help finland receiving accommodating people head estonian ministry internal affair lauri lnemets	False
13316	2023-01-13	12:27:00	rf armed force continue destroy enemy ammunition depot zaporozhye yasnogorka dpr region two ammunition depot 107th rocket artillery brigade 46th airmobile brigade armed force ukraine destroyed two depot rocket artillery weapon 28th 65th mechanized brigade armed force ukraine well hangar weapon military equipment 108th brigade defense hit area konstantinovka dpr well novoivanovka orekhove zaporozhye region	False
13318	2023-01-13	16:59:00	britain announce plan send challenger 2 tank ukraine january 16 guardian report citing ukrainian source	False
13319	2023-01-13	16:59:00	federal authority germany decide next week sending leopard tank ukraine likely positive bloomberg	False
13320	2023-01-13	20:23:00	christina lambrecht decided resign post minister defense germany date yet known bild citing source	False
13321	2023-01-14	05:39:00	ukrainian source report kramatorsk receives huge number dead artyomovsk soledar direction every day bulk dead 18 23 year old brought side side army truck	False
13322	2023-01-14	09:40:00	governor nikolaev region announces takeoff 17 tu95ms tu22m3 missile carrier turn governor cherkasy region confirmed largescale missile attack expected ukrainian	False
13323	2023-01-14	16:07:00	summary russian army strike ukrainian infrastructure facility target hit following city region kyiv region kharkov odessa region nikolaev region dnepropetrovsk region krivoy rog vinnytsia region ternopil region ivanofrankivsk region sumy region lviv region aware blackout power outage following city region kyiv kharkov kirovograd dnepropetrovsk zaporozhye region ivanofrankivsk zhytomyr region vinnytsia region	False
13324	2023-01-15	11:09:00	washington post report armed force ukraine considering retreat bakhmut russian offensive continues develop costing afu large amount men material	False
13325	2023-01-15	11:22:00	follows report wall street journal move discussed last week loss mount ongoing battle specifically wsj note depletion afu brigade compromising offensive prospect ukraine arithmetic attrition russia favor king leonidas figured fight enemy terrain advantageous said one ukrainian commander bakhmut referring ruler sparta battled persian empire thermopylae far exchange rate trading life favor russian go like could run	False
13326	2023-01-15	13:02:00	11 ship sailed black sea including 5 kalibr launch vehicle massive launch enemy expected	False
13327	2023-01-15	13:03:00	january 14 2023 missile attack carried military command control system ukraine related energy facility designated facility hit target strike achieved ministry defense russian federation	False
13328	2023-01-15	16:16:00	72 people board yeti airline plane died crash nepal carrier tell sputnik	False
13329	2023-01-15	17:50:00	normalization relation western country russia come end conflict ukraine nato secretary general stoltenberg	False
13330	2023-01-15	18:58:00	stoltenberg decisive phase conflict underway west expected increase supply heavy military equipment kyiv near future	False
13331	2023-01-15	20:25:00	fortification equipped area settlement avtunichi repki bridge crossing belous desna snov river stary belous chernihiv snovyanka mined	False
13332	2023-01-15	20:54:00	worth noting western analyst month saying expect offensive thrust sumychernigov axis well lvov direction meanwhile back december zaluzhny interview economist stated expected another attack kiev regardless exact axis attack consistent theme strategic initiative passed back ruf ukraine west expecting offensive somewhere probably soon	False
13333	2023-01-15	21:06:00	biggest take away summit affirmation something obvious since february 2022 post cold war order dead whether turkey seeking expand sphere influence across middle east east africa lulas dream united latin american bloc seeing break unipolar global system favor multipolar regionalism american move consolidate usmca trading bloc something formalized north american union humor clearly driven calculus power jockeying best position nation come next global system lived generation come apart conflict become common term thought banished dustbin history proxy client state balance power many throwback past geopolitics come next chaotic often violent epic tell grandchild	False
13334	2023-01-15	21:06:00	your_opinion despite recent clash sinaloa cartel mexican central authority left dozen dead three leader summit north america largely went planned biggest deviation known date president biden breaking established protocol riding mexican counterpart touch bidens preference personal diplomacy despite somewhat heated clash two president early role u recent decade latin america american side achieved goal coming meeting suggests bidens gambit among gesture largely successful agenda issue ranging migration climate change economic integration former become especially heated topic united state late finding solution become time sensitive biden administration move closer possible 2024 reelection bid strategic outlook agreement deepen economic tie among north american nation perhaps lasting outcome summit light increasing global tension movement strengthen supply chain focusing joint mapping mineral resource developing future manufacturing labor capital notable emphasis placed reshoring semiconductor production latter fit broader movement year u reduce exposure china particularly washington grows increasingly ominous warning related taiwan area disagreement far fewer notable deserve mention mexico energy policy remain contentious rest usmca bloc resolved meeting equally u hope concrete step reduce fentanyl supply u mexico also fell flat exact cause lack agreement interesting speculate upon mexican authority eager antagonize cartel given recent violence notable sop sort already extended central authority via immediate extradition united state ovidio guzmǭn ruled alternatively could result u emphasizing longer term strategic goal thus downgrading consideration still one cant shake feeling rocky beginning awkward ending meeting couldve also political theater amlo seeking protect domestic flank given scope agreement made overall u move major consistent theme u diplomacy late concept deepening integration neighbor especially mexico baby boomer generation begin pas retirement american business perhaps seeing solution labor crunch south border mexican labor fairly skilled youth demographic also numerous mexico already second largest trading partner united state unlike import china import mexico effect increasing job domestically via supplying part necessary high value input manufacturing united state increasing tie mexico u also help protect southern flank chinese influence effort growing latin america thus closer relationship mexico result happy convergence national security concern economic interest make attractive washington foreign policy expert mexico u canada meriblood	False
